0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.163636363636364	0.245454545454545	0.327272727272727	0.409090909090909	0.490909090909091	0.572727272727273	0.654545454545455	0.736363636363636	0.777272727272727	0.818181818181818	0.818181818181818
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.327272727272727	0.490909090909091	0.654545454545455	0.818181818181818	0.981818181818182	1.14545454545455	1.30909090909091	1.47272727272727	1.55454545454545	1.63636363636364	1.63636363636364
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.490909090909091	0.736363636363636	0.981818181818182	1.22727272727273	1.47272727272727	1.71818181818182	1.96363636363636	2.20909090909091	2.33181818181818	2.45454545454545	2.45454545454545
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.654545454545455	0.981818181818182	1.30909090909091	1.63636363636364	1.96363636363636	2.29090909090909	2.61818181818182	2.94545454545455	3.10909090909091	3.27272727272727	3.27272727272727
0	0.132619047619048	0.265238095238095	0.397857142857143	0.53047619047619	0.663095238095238	0.795714285714286	0.872857142857143	0.95	0.985714285714286	1.02142857142857	1.04142857142857	1.06142857142857	1.07	1.07857142857143	1.08714285714286	1.095	1.10285714285714	1.10666666666667	1.11047619047619	1.11428571428571	1.70961038961039	2.00727272727273	2.30493506493506	2.6025974025974	2.90025974025974	3.19792207792208	3.49558441558442	3.79324675324675	3.94207792207792	4.09090909090909	4.09090909090909
0	0.265238095238095	0.53047619047619	0.795714285714286	1.06095238095238	1.32619047619048	1.59142857142857	1.74571428571429	1.9	1.97142857142857	2.04285714285714	2.08285714285714	2.12285714285714	2.14	2.15714285714286	2.17428571428571	2.19	2.20571428571429	2.21333333333333	2.22095238095238	2.22857142857143	2.76467532467532	3.03272727272727	3.30077922077922	3.56883116883117	3.83688311688312	4.10493506493506	4.37298701298701	4.64103896103896	4.77506493506493	4.90909090909091	4.90909090909091
0	0.397857142857143	0.795714285714286	1.19357142857143	1.59142857142857	1.98928571428571	2.38714285714286	2.61857142857143	2.85	2.95714285714286	3.06428571428571	3.12428571428571	3.18428571428571	3.21	3.23571428571429	3.26142857142857	3.285	3.30857142857143	3.32	3.33142857142857	3.34285714285714	3.81974025974026	4.05818181818182	4.29662337662338	4.53506493506494	4.77350649350649	5.01194805194805	5.25038961038961	5.48883116883117	5.60805194805195	5.72727272727273	5.72727272727273
0	0.53047619047619	1.06095238095238	1.59142857142857	2.12190476190476	2.65238095238095	3.18285714285714	3.49142857142857	3.8	3.94285714285714	4.08571428571429	4.16571428571429	4.24571428571429	4.28	4.31428571428571	4.34857142857143	4.38	4.41142857142857	4.42666666666667	4.44190476190476	4.45714285714286	4.87480519480519	5.08363636363636	5.29246753246753	5.5012987012987	5.71012987012987	5.91896103896104	6.12779220779221	6.33662337662338	6.44103896103896	6.54545454545455	6.54545454545455
0	0.663095238095238	1.32619047619048	1.98928571428571	2.65238095238095	3.31547619047619	3.97857142857143	4.36428571428571	4.75	4.92857142857143	5.10714285714286	5.20714285714286	5.30714285714286	5.35	5.39285714285714	5.43571428571429	5.475	5.51428571428571	5.53333333333333	5.55238095238095	5.57142857142857	5.92987012987013	6.10909090909091	6.28831168831169	6.46753246753247	6.64675324675325	6.82597402597403	7.00519480519481	7.18441558441558	7.27402597402597	7.36363636363636	7.36363636363636
0	0.795714285714286	1.59142857142857	2.38714285714286	3.18285714285714	3.97857142857143	4.77428571428571	5.23714285714286	5.7	5.91428571428571	6.12857142857143	6.24857142857143	6.36857142857143	6.42	6.47142857142857	6.52285714285714	6.57	6.61714285714286	6.64	6.66285714285714	6.68571428571429	6.98493506493506	7.13454545454545	7.28415584415584	7.43376623376623	7.58337662337662	7.73298701298701	7.8825974025974	8.03220779220779	8.10701298701299	8.18181818181818	8.18181818181818
0	0.928333333333333	1.85666666666667	2.785	3.71333333333333	4.64166666666667	5.57	6.11	6.65	6.9	7.15	7.29	7.43	7.49	7.55	7.61	7.665	7.72	7.74666666666667	7.77333333333333	7.8	8.04	8.16	8.28	8.4	8.52	8.64	8.76	8.88	8.94	9	9
0	0.935740740740741	1.87148148148148	2.80722222222222	3.74296296296296	4.6787037037037	5.61444444444444	6.14777777777778	6.68111111111111	6.93222222222222	7.18333333333333	7.32333333333333	7.46333333333333	7.52185185185185	7.58037037037037	7.63888888888889	7.69222222222222	7.74555555555556	7.77222222222222	7.79888888888889	7.82555555555555	8.0676733601071	8.18873226238286	8.30979116465863	8.4308500669344	8.55190896921017	8.67296787148594	8.79402677376171	8.91508567603748	8.97561512717537	9.03614457831325	9.03614457831325
0	0.943148148148148	1.8862962962963	2.82944444444444	3.77259259259259	4.71574074074074	5.65888888888889	6.18555555555556	6.71222222222222	6.96444444444444	7.21666666666667	7.35666666666667	7.49666666666667	7.5537037037037	7.61074074074074	7.66777777777778	7.71944444444444	7.77111111111111	7.79777777777778	7.82444444444444	7.85111111111111	8.09534672021419	8.21746452476573	8.33958232931727	8.46170013386881	8.58381793842035	8.70593574297189	8.82805354752343	8.95017135207497	9.01123025435074	9.07228915662651	9.07228915662651
0	0.950555555555555	1.90111111111111	2.85166666666667	3.80222222222222	4.75277777777778	5.70333333333333	6.22333333333333	6.74333333333333	6.99666666666667	7.25	7.39	7.53	7.58555555555556	7.64111111111111	7.69666666666667	7.74666666666667	7.79666666666667	7.82333333333333	7.85	7.87666666666667	8.12302008032128	8.24619678714859	8.3693734939759	8.49255020080321	8.61572690763052	8.73890361445783	8.86208032128514	8.98525702811245	9.0468453815261	9.10843373493976	9.10843373493976
0	0.957962962962963	1.91592592592593	2.87388888888889	3.83185185185185	4.78981481481481	5.74777777777778	6.26111111111111	6.77444444444444	7.02888888888889	7.28333333333333	7.42333333333333	7.56333333333333	7.61740740740741	7.67148148148148	7.72555555555556	7.77388888888889	7.82222222222222	7.84888888888889	7.87555555555556	7.90222222222222	8.15069344042838	8.27492904953146	8.39916465863454	8.52340026773762	8.6476358768407	8.77187148594377	8.89610709504685	9.02034270414993	9.08246050870147	9.14457831325301	9.14457831325301
0	0.96537037037037	1.93074074074074	2.89611111111111	3.86148148148148	4.82685185185185	5.79222222222222	6.29888888888889	6.80555555555556	7.06111111111111	7.31666666666667	7.45666666666667	7.59666666666667	7.64925925925926	7.70185185185185	7.75444444444444	7.80111111111111	7.84777777777778	7.87444444444444	7.90111111111111	7.92777777777778	8.17836680053547	8.30366131191432	8.42895582329317	8.55425033467202	8.67954484605087	8.80483935742972	8.93013386880857	9.05542838018742	9.11807563587684	9.18072289156627	9.18072289156627
